ps_partkey,value
493488,2171890.16
840862,2171828.94
861368,2171552.91
1560968,2171435.00
1290628,2171253.88
1220188,2171225.30
1093198,2170929.34
1220271,2170830.15
596214,2170644.20
960559,2170622.16
722320,2170607.80
1574449,2170544.25
1395506,2170523.98
18578,2170513.80
1239937,2170511.28
916171,2170507.47
1248428,2170496.72
1243723,2170487.34
322205,2170394.09
824522,2170300.41
792755,2170131.60
1414135,2170036.30
961463,2169850.93
447847,2169832.90
1168975,2169787.62
362511,2169718.33
210932,2169520.74
1337856,2169431.05
1744801,2169373.08
873717,2169296.91
38947,2169139.20
1412556,2168985.00
524560,2168967.60
1048018,2168892.11
1792472,2168770.24
37627,2168753.58
289364,2168744.04
973627,2168611.55
1069672,2168347.65
294531,2168288.31
89049,2168117.68
892263,2168096.40
537644,2168019.36
1422255,2167604.41
899387,2167503.66
1343590,2167488.00
1421613,2167424.95
1168489,2167369.18
1386019,2167292.80
795348,2167222.40
1724847,2166998.40
1996884,2166965.22
622797,2166909.72
820660,2166907.44
1362667,2166690.54
1412707,2166635.83
46793,2166380.16
419842,2166299.28
874911,2166229.56
1166477,2165472.00
1891319,2165425.64
113666,2165137.60
1424759,2165057.72
1591236,2164833.12
1573964,2164292.88
1713439,2164242.57
835381,2164195.90
1515568,2163875.23
1023863,2163499.15
1697084,2163490.35
644566,2163299.04
638259,2163274.53
1810965,2163163.59
212592,2162598.60
1345500,2162592.36
1668533,2162583.36
544283,2162495.16
890615,2162478.00
367583,2162370.25
374604,2162281.92
616875,2162260.01
1016476,2161842.90
568692,2161792.29
1092796,2161752.84
742249,2161732.32
1939258,2161649.48
299919,2161637.28
1349377,2161616.30
1537474,2161437.49
588047,2161428.00
1671286,2161349.14
1537539,2161347.28
769711,2161329.80
1243834,2160863.85
412069,2160698.47
1870946,2160662.28
1247270,2160658.50
337745,2160652.41
1272908,2159908.70
1290626,2159886.75
786309,2159881.56
87632,2159795.22
1770522,2159670.08
1344656,2159375.70
1242932,2159350.38
896843,2159167.28
1399575,2159163.95
210768,2159137.40
857596,2159136.00
224827,2159019.72
943304,2158995.93
1638248,2158664.64
1017606,2158074.00
1414103,2158044.48
87514,2158043.94
287459,2157713.50
311948,2157560.07
1635482,2157440.18
690728,2157422.40
1615578,2157295.35
1186973,2157206.04
521342,2157199.80
1564717,2157102.22
896965,2156979.00
886183,2156909.26
569954,2156555.84
336893,2156539.00
1348925,2156387.22
745093,2156371.84
569045,2156324.70
1591405,2156313.78
791776,2156175.28
1986125,2156154.94
1222048,2156007.80
1221178,2155588.40
1738582,2155523.92
635917,2155312.53
1819435,2155234.50
438574,2154825.28
522136,2154501.36
1592870,2154459.08
1861165,2154355.28
885525,2154226.36
870042,2154139.47
1568473,2154104.68
957608,2154099.24
1422705,2154038.26
1618712,2153847.08
990748,2153484.30
1171912,2153478.77
668921,2153351.86
1693500,2153240.22
1694487,2153191.65
243001,2153153.10
386899,2153016.34
536465,2152725.92
867463,2152597.04
1311918,2152507.47
312022,2152368.80
1992106,2152266.41
1138391,2152010.24
396655,2151914.73
1336262,2151793.92
1574818,2151791.61
418452,2151751.56
647303,2151632.76
1412426,2151332.42
966501,2151141.30
1591748,2151122.30
1267788,2151085.68
564172,2150546.05
1294598,2150393.85
315773,2150205.42
65675,2149908.20
1674952,2149902.78
846719,2149835.82
1066723,2149827.75
1848342,2149747.38
17106,2149556.08
1773035,2149530.30
1823482,2149487.60
1711906,2149478.40
44920,2149264.39
687695,2149203.24
1062357,2149127.10
1772201,2149111.16
1367459,2148916.92
1236974,2148895.98
1785313,2148768.93
541883,2148646.50
1140603,2148585.76
1294808,2148511.07
912542,2148463.06
123184,2148239.40
1713531,2148076.72
721146,2148052.53
561232,2147994.68
148026,2147951.52
1767417,2147846.76
190782,2147526.79
637870,2147466.53
1361944,2147379.56
1940862,2146809.08
1143768,2146719.96
243867,2146635.92
421486,2146421.70
124782,2146118.59
393228,2145951.40
1688247,2145933.66
969826,2145771.00
1723001,2145738.98
91403,2145281.40
937733,2145210.65
1036501,2145141.18
1590478,2145141.09
822131,2145028.76
473552,2144865.80
1387314,2144856.09
1065667,2144819.10
839760,2144753.32
1162742,2144615.88
1063480,2144555.76
1816659,2144534.70
661983,2144523.36
1646891,2144343.63
1937616,2144293.30
1842936,2144214.10
893179,2144054.60
1772298,2143992.15
271158,2143921.00
1169520,2143884.16
162410,2143835.00
1070674,2143649.40
349629,2143632.40
691509,2143574.68
1443843,2143536.16
241679,2143500.28
39506,2143382.61
260290,2143353.21
647567,2143311.36
1666876,2143289.79
772360,2143163.00
95141,2142792.56
168857,2142619.08
420129,2142519.23
388780,2142490.35
793021,2142428.56
1662866,2142392.46
942279,2142233.17
435840,2142026.66
1373025,2141710.42
361808,2141594.55
1836829,2141568.28
1866211,2141538.64
422282,2141423.55
962753,2141060.65
1993992,2140942.52
1439189,2140819.20
1193236,2140751.35
982605,2140746.56
123159,2140722.00
862291,2140678.08
1973905,2140605.51
1763234,2140433.00
1489145,2140181.28
1968530,2139998.12
1812662,2139986.03
1362559,2139795.84
314705,2139604.12
1222832,2139434.55
1411195,2139198.48
466864,2139104.80
341886,2139102.35
992470,2139073.25
140419,2139050.40
1118292,2139013.35
1611328,2138980.14
362134,2138620.70
793179,2138456.68
1836006,2138451.84
1570296,2138324.28
1898392,2138316.64
589491,2138277.30
1210494,2138274.60
590613,2138211.60
1111445,2138193.20
847331,2138180.87
422417,2138117.60
213041,2137890.48
1910679,2137785.48
792261,2137459.53
714223,2137343.91
643096,2137207.72
1162996,2137175.04
165441,2137010.20
239213,2136826.65
271791,2136667.32
16892,2136304.90
821033,2136273.88
1872137,2136177.70
943161,2136176.16
540718,2136081.48
1389590,2135583.55
769286,2135475.84
290922,2135314.62
1514268,2135307.42
790478,2135193.62
1262456,2135178.32
1937202,2135007.94
1494389,2134990.12
1935478,2134940.25
724586,2134922.07
1235974,2134904.63
1957578,2134886.30
1397344,2134823.20
692942,2134372.50
1246851,2134360.08
963262,2134056.60
1773011,2133993.42
1174370,2133894.30
1790849,2133693.76
1774024,2133509.62
266058,2133424.15
71840,2133414.88
289313,2133146.92
1992189,2133141.50
889321,2132783.90
1862815,2132484.64
668741,2132416.00
316656,2132407.68
1544946,2132383.54
1961979,2132218.22
199041,2132146.80
1586892,2131980.06
1161191,2131961.04
1967474,2131698.96
143603,2131611.30
261890,2131356.15
249628,2131305.81
613320,2131292.32
1547681,2131246.36
398556,2131159.35
412586,2131043.96
737454,2131036.83
1895141,2130925.62
685746,2130827.76
1937678,2130811.76
1911853,2130713.70
848871,2130701.07
98244,2130379.65
524786,2130191.46
1789784,2129993.74
893236,2129974.38
1865882,2129770.00
1744109,2129510.58
1162740,2129451.23
737063,2129418.72
1011095,2129396.85
844099,2129328.00
1322104,2129193.90
1940735,2128965.30
1314737,2128906.00
148950,2128721.18
1171668,2128308.80
699345,2127943.38
894578,2127905.92
562854,2127901.44
847202,2127900.06
214743,2127656.05
245106,2127625.50
94703,2127596.00
474342,2127425.15
1566388,2127183.68
960465,2127126.24
1212562,2126972.04
865618,2126967.66
840757,2126761.20
1819866,2126618.40
921889,2126248.80
442334,2126106.36
1917067,2126045.68
1589714,2125978.75
1337989,2125739.56
24094,2125264.40
1246814,2125065.60
124855,2125051.11
832617,2124901.06
640876,2124598.60
1246860,2124395.98
1914936,2124358.08
772848,2124325.06
420023,2124143.25
999609,2124074.62
272813,2124023.52
1268412,2123953.10
596376,2123931.55
136235,2123903.04
598905,2123710.00
1186467,2123664.96
936913,2123475.20
1789882,2123301.12
740661,2122993.35
939758,2122935.04
1561908,2122535.52
1449658,2122503.99
366889,2122413.08
1595035,2122346.85
786454,2122307.41
1261502,2122198.52
463243,2122180.08
1374834,2122138.70
38232,2122089.75
766987,2122065.98
212075,2122037.08
46826,2122009.11
967225,2121868.60
1049359,2121825.84
1213383,2121543.90
1212967,2121398.44
660391,2121276.95
1482601,2121255.12
1561974,2121203.84
1619828,2120583.96
541766,2120545.24
1940299,2120343.00
874337,2120096.80
1044834,2120025.72
911971,2119995.20
337565,2119912.48
113935,2119725.65
1318577,2119721.16
1365049,2119440.26
966189,2119365.44
445918,2119237.34
911361,2118915.44
1044166,2118902.24
340888,2118901.51
762360,2118792.34
496276,2118760.50
323043,2118737.88
886709,2118556.40
190833,2118499.88
837611,2118488.96
224333,2118192.20
1522098,2118065.70
494293,2118029.50
218610,2117897.04
1468564,2117806.99
1040042,2117517.05
886055,2117225.95
669297,2117165.16
966656,2116915.20
1619872,2116908.00
399801,2116768.00
1017303,2116632.96
999875,2116622.64
1040009,2116595.65
1274863,2116385.25
47384,2115984.50
569677,2115887.85
888582,2115722.64
643310,2115574.50
538928,2115318.18
1744552,2115258.44
1193694,2114981.44
1715849,2114518.00
1112621,2114329.77
1272699,2114323.20
1662583,2114092.30
89177,2113912.08
1466492,2113772.28
420986,2113721.52
1364736,2113537.18
1166702,2113516.65
1621868,2113388.91
947837,2113340.01
1395050,2113281.90
1946180,2113156.80
812490,2113074.18
1361443,2112846.00
1666877,2112720.84
282622,2112597.19
1610448,2112587.82
1471097,2112332.96
240962,2112293.01
1870721,2112234.39
794613,2111885.82
616134,2111700.24
438930,2111546.85
1361385,2111423.64
1537484,2111224.20
213484,2111214.24
1441104,2111044.44
1539560,2110948.02
71843,2110936.32
923351,2110738.55
592493,2110681.72
836682,2110496.46
290966,2110432.88
472210,2110409.40
712447,2110379.18
687599,2110371.55
235708,2110332.56
160894,2110216.90
96704,2109919.70
135472,2109862.16
165273,2109777.80
249682,2109561.12
1024945,2109481.76
1796838,2109448.77
1841856,2109364.14
917306,2109351.60
1445272,2109213.63
338001,2108797.32
1893549,2108522.54
1090900,2108510.82
142635,2108473.56
572767,2108334.87
1962012,2108328.28
1119926,2108174.70
1691198,2108154.44
1535989,2107966.34
1539382,2107666.47
486976,2107654.29
896876,2107588.26
1993243,2107538.40
1087716,2107517.86
1540858,2107429.59
694803,2107365.12
1361015,2107349.43
1919993,2107327.17
321367,2107290.60
563242,2107115.43
1722577,2106992.72
1961827,2106871.40
1488683,2106773.55
1424337,2106721.80
1096990,2106658.82
785626,2106639.36
761892,2106522.48
1997020,2106414.50
1499403,2106363.58
1322179,2106282.18
186019,2106271.63
574570,2106200.18
986117,2106117.40
845602,2106113.34
1119260,2105957.42
160513,2105551.76
192124,2105394.72
889880,2105352.00
1142124,2105323.44
269398,2105079.60
86222,2104862.76
1013517,2104804.40
1621309,2104793.84
972146,2104743.30
1197347,2104683.16
812216,2104606.08
196673,2104570.58
1573172,2104550.01
1346890,2104539.60
85998,2104428.41
1898145,2104421.28
595050,2104363.80
320497,2104336.74
947125,2104099.68
696376,2103886.92
1640643,2103839.25
564727,2103665.85
1336950,2103662.88
648979,2103482.07
1541168,2103456.66
1770283,2103368.00
1099381,2103357.85
13276,2103153.36
290677,2102975.01
1246892,2102946.72
1116477,2102882.16
368018,2102835.64
813223,2102590.98
242430,2102457.00
820569,2102366.70
1424533,2102119.06
698636,2102100.32
868724,2101989.26
1547890,2101766.28
1297155,2101636.03
498755,2101579.28
722063,2101513.01
62572,2101422.18
1224883,2100977.64
1493601,2100950.95
1192773,2100942.20
1561187,2100939.75
1894748,2100888.38
1571096,2100852.95
392755,2100832.15
1160701,2100802.71
1096084,2100711.90
1014019,2100566.16
971293,2100503.26
1111169,2100493.20
544866,2100438.00
1535968,2100234.40
68424,2100210.97
521664,2100185.40
992261,2099747.16
493325,2099554.40
746665,2099552.07
1117264,2099543.13
435227,2099407.74
1385774,2099328.00
689509,2099272.20
1497151,2099209.60
222078,2098969.60
798924,2098828.27
1771821,2098783.20
1237007,2098775.00
1237778,2098624.99
242468,2098323.06
299523,2097637.26
1238266,2097575.17
365477,2097424.00
1513429,2097166.68
493732,2097151.00
692091,2097001.00
1061444,2096943.75
1107603,2096873.06
715457,2096801.76
1217055,2096628.31
812634,2096604.44
296357,2096602.48
748026,2096474.31
37762,2096459.04
219594,2096393.40
724812,2095892.76
861981,2095729.71
1074958,2095685.00
1814310,2095567.20
397772,2095527.21
1221021,2095359.84
1189506,2095152.64
1793236,2094931.43
1191403,2094756.32
1572300,2094677.10
567467,2094436.50
961379,2094264.12
74387,2094017.60
735834,2093995.80
224248,2093979.10
536378,2093952.20
139504,2093851.77
1522302,2093749.78
47855,2093600.66
1535596,2093592.06
1687749,2093575.35
1571145,2093358.25
1669034,2093217.88
1986989,2093145.09
1067894,2093046.66
1793168,2093046.48
68578,2092989.08
596276,2092788.00
441035,2092597.30
1844079,2092579.96
312562,2092078.56
1916256,2092060.29
195297,2092043.20
640466,2091827.54
166318,2091672.24
1092773,2091515.51
1689782,2091502.80
548018,2090859.68
1949860,2090851.58
1499481,2090829.24
1121793,2090757.24
418859,2090552.89
1965856,2090472.72
166508,2090448.00
849675,2090255.40
1544118,2090044.98
20050,2090042.19
1935460,2089913.85
1118146,2089839.20
332638,2089747.44
1190675,2089704.77
1244935,2089702.44
45674,2089677.21
1224650,2089630.80
807606,2089545.52
463776,2089540.80
972205,2089375.20
1615830,2089049.40
1724807,2088963.78
645364,2088840.60
90846,2088777.60
288247,2088717.15
817122,2088528.96
923906,2088522.36
1960497,2088506.04
867255,2088392.64
121790,2088341.62
1695603,2088258.28
1073295,2088242.31
1899801,2088166.08
385568,2088151.12
369800,2088047.85
741854,2087838.72
1266217,2087603.23
847383,2087521.13
138936,2087286.52
1888256,2087028.80
1548894,2086816.17
965879,2086770.33
1546027,2086580.40
270524,2086029.20
1718192,2086026.15
1435950,2085789.74
1132620,2085780.50
1063770,2085632.34
612119,2085624.53
749586,2085572.12
12762,2085447.36
865405,2085344.88
1888985,2085188.10
1540606,2085068.20
939323,2085009.88
897143,2084851.02
1492586,2084848.87
1093871,2084623.84
1924288,2084621.76
1047273,2084303.65
1022681,2084149.20
1335587,2084099.13
1313543,2084072.36
343440,2084029.74
1088276,2083870.65
1570023,2083570.02
842880,2083519.62
1763921,2083476.48
424563,2083415.67
462628,2083385.34
497143,2083168.36
90442,2083144.54
1590062,2083137.84
1067096,2083129.68
1117437,2083120.50
174690,2083099.55
16293,2083090.93
49254,2082981.15
666287,2082897.03
1419761,2082786.15
1413296,2082699.36
1619019,2082547.76
1918935,2082172.50
1142167,2082028.62
1365243,2081619.10
413732,2081521.54
1514004,2081405.30
1573937,2081380.72
1320041,2081192.85
712278,2081085.60
1892292,2081036.86
744117,2080924.66
971784,2080283.70
840282,2080283.13
1549545,2080197.45
67906,2079972.84
1074393,2079416.19
790274,2079317.40
1789785,2079213.60
136181,2079181.60
1510729,2079146.44
1167250,2079115.47
316333,2078774.79
747733,2078701.09
639744,2078698.16
1274674,2078676.17
845490,2078584.23
169958,2078419.38
90411,2078377.08
1185938,2078187.51
765670,2078182.14
1235379,2078002.68
740832,2077934.00
813032,2077361.46
523204,2077357.44
1774329,2077126.20
637228,2077071.22
345857,2076935.46
1786910,2076812.10
964779,2076711.60
943719,2076674.56
469400,2076410.50
19394,2076123.15
1298772,2076088.37
1113023,2076049.92
1286498,2075960.04
924867,2075914.88
617216,2075767.08
1390256,2075623.44
1060919,2075378.76
1264556,2075073.03
1872712,2075059.49
211087,2074606.38
1796340,2074433.13
139130,2074373.84
369486,2074238.73
699898,2073990.95
1524923,2073900.80
88280,2073653.69
164992,2073570.84
814690,2073421.22
665872,2073239.49
547145,2073152.90
310886,2073022.60
549244,2072937.94
1695035,2072368.48
592263,2072251.72
894803,2072060.80
111469,2071985.88
1719480,2071789.44
1392675,2071532.86
337710,2071501.80
1147362,2071169.28
790256,2070936.87
1322302,2070783.32
446648,2070773.10
1715223,2070612.52
523659,2070554.20
189244,2070505.50
1740587,2069955.74
1116370,2069839.17
1171780,2069827.76
1696276,2069805.20
313006,2069795.40
1921406,2069687.96
421831,2069623.93
1087654,2069576.28
111995,2069548.76
11456,2069280.33
895050,2069041.85
744475,2069015.00
1792189,2068711.38
1585496,2068501.41
766658,2068425.64
489799,2068405.08
1697289,2068392.26
268788,2068390.40
1320011,2068377.28
245076,2068321.23
1666455,2068277.26
1021705,2068272.60
1563923,2068218.08
1242469,2068210.87
992295,2068137.00
1974616,2068091.55
397289,2067962.88
790636,2067929.60
1374609,2067751.32
32632,2067637.38
335468,2067595.86
1747473,2067578.10
211992,2067404.26
1135520,2067331.86
511273,2067277.04
820520,2067255.50
1792942,2067218.16
1523117,2067184.24
820026,2067039.24
1073135,2066682.72
592234,2066601.75
872714,2066517.48
1887411,2066455.80
724837,2066311.62
1044566,2066301.72
692471,2066289.20
187571,2066210.24
341397,2065992.40
1499464,2065894.40
1696376,2065826.00
1037983,2065724.40
357611,2065667.45
60499,2065546.60
867413,2065352.73
573657,2065303.65
546969,2065229.33
695311,2065135.53
1691133,2065104.72
536855,2065064.75
707613,2064758.85
464876,2064648.36
1473895,2064566.40
1349807,2064471.37
560563,2064455.68
1761011,2064446.62
1046773,2064224.96
94073,2064015.03
1063734,2063762.98
119800,2063415.38
1263462,2063136.35
1087721,2063036.80
1617062,2062997.49
1961970,2062985.28
721336,2062909.64
264489,2062869.10
1344463,2062817.84
195307,2062735.35
840286,2062611.12
1765320,2062521.60
696838,2062475.36
1118455,2062406.32
1921300,2062277.70
1767988,2062069.94
894160,2061879.54
263742,2061807.44
1248748,2061631.44
911883,2061624.21
37191,2061592.79
821333,2061410.11
696463,2061185.46
1840641,2061146.67
1361685,2061059.38
573946,2061055.77
1261919,2060706.11
990479,2060588.40
1616947,2060462.00
522725,2060254.81
39132,2060131.64
310507,2060012.05
1573521,2059965.60
1249608,2059798.32
1872467,2059750.00
1544568,2059745.80
946825,2059732.20
1718449,2059715.93
287314,2059664.41
623440,2059555.60
1470912,2059417.68
1316956,2059320.57
442098,2059269.12
1469689,2059196.04
93228,2058908.16
366992,2058861.72
1096875,2058772.32
1171873,2058536.04
1144854,2058402.20
35613,2058301.20
142798,2058131.52
464309,2058122.74
661480,2057613.28
1794303,2057543.44
1062648,2057446.05
1246819,2057445.60
866501,2057328.68
1592297,2057326.83
796679,2057090.12
986467,2057049.54
271789,2057012.07
192434,2057008.02
694163,2056985.19
799894,2056924.80
1147133,2056458.52
1518153,2056418.20
388490,2056132.40
365963,2056129.69
860728,2055907.92
419574,2055738.03
